pre,pre_x,pre_y,pre_z,post_x,post_y,post_z,type,Unnamed: 9,248.972,mappedSection,mappedSegRangeVar
720575940617266722,414.18,240.148,154.6,414.312,240.136,154.6,LC4,,,dend[707],0.959236321283307
720575940611134833,423.584,240.192,147.4,423.708,240.136,147.36,LC4,,,dend[847],0.9877031283810679
720575940649229433,430.504,235.968,136.2,430.388,236.024,136.2,LC4,,,dend[108],0.9273184093377731
720575940640612480,414.216,232.884,154.0,414.14,233.012,153.96,LC4,,,dend[366],1.0
720575940626626895,428.984,235.912,154.84,428.888,235.852,154.84,LC4,,,dend[292],0.2419827528978582
720575940625934973,399.948,241.576,165.64,400.044,241.664,165.64,LC4,,,dend[978],0.4138877971479387
720575940628064260,429.62,236.884,145.28,429.704,236.84,145.32,LC4,,,dend[1506],0.3952449268418163
720575940629753807,418.084,237.28,153.76,417.98,237.16,153.8,LC4,,,dend[236],0.9426097669463639
720575940620903551,419.708,236.02,150.48,419.632,235.98,150.44,LC4,,,dend[234],0.20704305375234275
720575940618723749,421.332,245.776,147.12,421.496,245.76,147.16,LC4,,,dend[1467],0.38773934218858486
720575940618676440,421.28,245.24,147.32,421.328,245.352,147.32,LC4,,,dend[1467],0.6219748245002138
720575940613260959,424.988,237.14,147.16,424.992,237.248,147.12,LC4,,,dend[852],0.41290869079713555
720575940614914107,406.204,244.744,157.36,406.152,244.668,157.36,LC4,,,dend[886],0.9299842358519158
720575940617266722,404.008,240.928,165.6,403.912,240.788,165.6,LC4,,,dend[469],0.14725494435792463
720575940605598892,405.876,240.368,162.44,405.88,240.296,162.48,LC4,,,dend[462],0.6603406170396892
720575940615127227,435.12,233.364,150.36,435.024,233.304,150.36,LC4,,,dend[83],0.1762892664072352
720575940613260959,418.332,234.66,158.24,418.332,234.804,158.24,LC4,,,dend[583],0.9593198238059818
720575940615127227,391.952,245.92,165.0,392.06,245.82,164.96,LC4,,,dend[1258],0.9413059063579133
720575940619397542,430.304,235.532,150.96,430.336,235.444,150.96,LC4,,,dend[268],0.5955198080052941
720575940615575007,427.86,236.568,150.72,427.748,236.488,150.68,LC4,,,dend[258],1.0
720575940649229433,430.552,235.952,136.24,430.456,236.016,136.28,LC4,,,dend[108],0.8611378063638446
720575940618676440,420.436,241.136,156.88,420.344,241.26,156.88,LC4,,,dend[745],0.908695205587332
720575940625934973,412.824,242.952,156.88,412.808,242.828,156.8,LC4,,,dend[711],0.5457023683993499
720575940649229433,422.092,237.812,149.96,422.056,237.72,149.92,LC4,,,dend[355],0.9691516509985121
720575940618312606,422.0,234.856,155.36,422.016,234.74,155.36,LC4,,,dend[133],0.10394857405602481
720575940614572742,425.98,231.132,157.56,425.888,231.26,157.56,LC4,,,dend[160],0.3071330548611024
720575940618676440,422.504,245.288,145.84,422.416,245.144,145.88,LC4,,,dend[1465],0.5778467816594063
720575940605598892,401.98,240.576,166.52,402.024,240.5,166.52,LC4,,,dend[972],0.5961746145953032
720575940631338271,391.704,241.608,162.92,391.84,241.628,162.88,LC4,,,dend[1234],1.0
720575940616713355,426.44,240.824,151.56,426.5,240.744,151.44,LC4,,,dend[314],0.6639174397873588
720575940630851036,396.164,241.524,166.08,396.292,241.548,166.08,LC4,,,dend[1099],0.7306706338930601
720575940625038090,429.1,240.804,140.12,429.056,240.928,140.12,LC4,,,dend[1602],0.8499188240343195
720575940620903551,431.112,233.812,152.6,431.072,233.716,152.6,LC4,,,dend[275],0.3508502376759562
720575940610522009,403.76,246.252,160.88,403.664,246.176,160.88,LC4,,,dend[897],0.6269299501610128
720575940622939836,394.604,247.696,159.96,394.712,247.7,159.92,LC4,,,dend[1008],0.9762233779657921
720575940611134833,423.496,240.156,147.4,423.592,240.076,147.4,LC4,,,dend[847],1.0
720575940618371520,405.896,242.732,156.72,405.764,242.712,156.72,LC4,,,dend[891],0.7341211813295623
720575940616713355,415.232,240.916,154.24,415.264,241.012,154.24,LC4,,,dend[731],0.7464412168957498
720575940626626895,416.552,231.792,150.96,416.604,231.936,150.92,LC4,,,dend[622],0.609751622444841
720575940625934973,428.5,237.168,152.36,428.592,237.264,152.36,LC4,,,dend[285],0.5821838277222322
720575940617176321,398.904,242.956,167.84,398.94,242.864,167.88,LC4,,,dend[978],0.8595167132614843
720575940649229433,396.308,244.176,163.24,396.42,244.244,163.24,LC4,,,dend[1074],0.6213397413488485
720575940625934973,431.604,233.368,144.56,431.648,233.488,144.52,LC4,,,dend[62],0.429690355751722
720575940649229433,413.312,233.88,162.24,413.32,233.784,162.24,LC4,,,dend[445],0.36619318069185536
720575940638496720,411.18,235.216,159.0,411.16,235.104,159.0,LC4,,,dend[449],0.41460608973160135
720575940615575007,420.076,234.876,153.6,419.94,234.804,153.6,LC4,,,dend[194],0.9198195972457405
720575940614572742,415.616,240.792,154.64,415.6,240.952,154.56,LC4,,,dend[731],1.0
720575940618312606,427.492,234.88,143.96,427.616,234.848,143.92,LC4,,,dend[1502],1.0
720575940659060865,432.348,230.496,155.56,432.404,230.408,155.6,LC4,,,dend[178],0.21472962824248357
720575940614572742,401.544,240.488,165.2,401.656,240.424,165.2,LC4,,,dend[961],0.4514835738297108
720575940614914107,425.764,241.704,139.68,425.756,241.82,139.68,LC4,,,dend[1569],0.997928094191119
720575940617026260,400.3,241.584,167.4,400.244,241.436,167.4,LC4,,,dend[1110],0.9627394355354344
720575940649229433,436.124,236.68,135.76,436.04,236.736,135.76,LC4,,,dend[36],0.997242448928546
720575940618807105,413.432,238.116,152.8,413.328,238.064,152.76,LC4,,,dend[764],0.991410917774069
720575940615575007,393.664,241.352,165.2,393.584,241.42,165.2,LC4,,,dend[1232],0.4495868683242793
720575940638456227,411.52,237.652,157.0,411.608,237.568,157.0,LC4,,,dend[504],0.5450929623598064
720575940614914107,394.204,244.616,162.32,394.224,244.5,162.32,LC4,,,dend[1067],0.5357137737157851
720575940630017810,399.176,242.832,162.8,399.108,242.716,162.8,LC4,,,dend[995],1.0
720575940613260959,435.12,239.16,143.68,435.216,239.204,143.68,LC4,,,dend[1531],0.7815613000199582
720575940615575007,412.048,242.724,161.16,411.96,242.696,161.12,LC4,,,dend[722],0.7671400946367485
720575940618371520,429.304,236.352,139.16,429.248,236.464,139.2,LC4,,,dend[1560],0.3435628100320718
720575940626626895,418.416,243.976,157.28,418.32,244.08,157.28,LC4,,,dend[741],0.9518829633379396
720575940631338271,424.496,236.112,153.08,424.464,236.04,153.08,LC4,,,dend[302],1.0
720575940610522009,402.396,246.824,161.52,402.376,246.676,161.52,LC4,,,dend[898],0.7239713135963785
720575940613022175,399.424,241.396,163.32,399.384,241.248,163.32,LC4,,,dend[978],0.023167429750570845
720575940619700229,438.132,232.768,138.04,438.064,232.648,138.04,LC4,,,dend[24],0.2808647381993202
720575940630826552,418.112,243.248,150.76,418.032,243.16,150.72,LC4,,,dend[1432],0.6820441590347215
720575940631338271,391.06,240.032,164.56,391.104,239.936,164.6,LC4,,,dend[1252],0.3322684667942513
720575940633580384,407.808,245.088,154.84,407.712,245.152,154.8,LC4,,,dend[1401],0.9482971799458171
720575940628122883,421.7,245.348,147.48,421.62,245.288,147.48,LC4,,,dend[1467],0.9977762440483833
720575940629753807,432.2,236.4,138.32,432.12,236.268,138.32,LC4,,,dend[98],0.5955672279148307
720575940628454522,404.656,240.4,165.52,404.504,240.284,165.56,LC4,,,dend[468],0.9011084849083696
720575940625934973,431.556,233.312,144.6,431.56,233.476,144.56,LC4,,,dend[62],0.4739462560624255
720575940633580384,395.596,246.524,166.32,395.476,246.52,166.28,LC4,,,dend[1076],0.9466024999822841
720575940622539800,425.444,234.984,156.36,425.344,234.996,156.36,LC4,,,dend[140],0.625484119778898
720575940614572742,408.68,241.0,159.32,408.564,240.856,159.32,LC4,,,dend[518],0.850655796301927
720575940626626895,434.888,238.292,142.48,434.748,238.296,142.52,LC4,,,dend[1519],0.8828829028993079
720575940640612480,410.156,241.464,160.64,410.192,241.56,160.64,LC4,,,dend[513],0.913145444327559
720575940630017810,418.144,231.456,159.64,418.16,231.588,159.64,LC4,,,dend[546],0.9171389316934961
720575940633580384,412.172,233.68,159.8,412.264,233.768,159.88,LC4,,,dend[429],1.0
720575940613260959,420.8,233.424,155.72,420.632,233.368,155.76,LC4,,,dend[192],0.6943819746028889
720575940629753807,434.304,233.164,137.84,434.236,233.092,137.84,LC4,,,dend[26],0.5376287732901242
720575940633580384,427.536,243.8,144.68,427.584,243.696,144.68,LC4,,,dend[1581],0.3885181903335127
720575940620903551,418.308,234.412,154.52,418.208,234.376,154.52,LC4,,,dend[201],1.0
720575940631338271,429.732,233.332,149.72,429.732,233.224,149.72,LC4,,,dend[827],0.5993570043761386
720575940625991043,399.208,244.556,158.92,399.188,244.676,158.92,LC4,,,dend[931],0.5930693679048901
720575940612518055,412.184,232.856,159.08,412.26,232.904,159.12,LC4,,,dend[427],0.9087867881457121
720575940634517856,406.128,237.76,164.16,406.008,237.76,164.16,LC4,,,dend[465],0.7468729402980044
720575940616713355,398.284,246.98,160.48,398.184,246.92,160.48,LC4,,,dend[1014],0.28891054106960096
720575940618807105,425.024,232.372,157.76,425.136,232.36,157.76,LC4,,,dend[146],0.1352224591226058
720575940617026260,425.592,235.42,153.4,425.612,235.58,153.36,LC4,,,dend[254],1.0
720575940630851036,416.68,232.8,158.0,416.656,232.684,157.96,LC4,,,dend[551],0.4012820330209348
720575940613260959,410.564,236.324,162.32,410.616,236.476,162.44,LC4,,,dend[440],0.3958067030807594
720575940630017810,409.912,241.22,154.56,409.988,241.296,154.56,LC4,,,dend[703],0.7669401996230912
720575940617176321,428.4,243.448,143.72,428.484,243.328,143.76,LC4,,,dend[1579],0.7534234282848455
720575940611134833,409.732,243.416,157.44,409.668,243.332,157.44,LC4,,,dend[1409],0.8127482941939469
720575940615462587,418.268,239.668,153.96,418.196,239.624,153.96,LC4,,,dend[754],0.7457874442892145
720575940622539800,412.084,234.556,159.28,412.008,234.472,159.28,LC4,,,dend[428],0.5231465100381375
720575940649229433,397.908,248.752,159.16,397.812,248.832,159.12,LC4,,,dend[920],0.7111585408806266
720575940628064260,399.9,242.456,160.84,399.784,242.488,160.8,LC4,,,dend[987],0.13449120228682343
720575940622539800,416.032,239.12,158.96,416.084,239.06,158.96,LC4,,,dend[600],0.5972527297709544
720575940649229433,417.128,232.22,157.8,417.208,232.152,157.84,LC4,,,dend[544],0.5678133532469027
720575940625991043,422.856,230.736,156.8,422.816,230.776,156.76,LC4,,,dend[155],1.0
720575940613260959,435.112,239.196,143.64,435.208,239.26,143.64,LC4,,,dend[1531],0.6930089651208893
720575940630017810,413.272,240.768,156.08,413.112,240.744,156.08,LC4,,,dend[726],0.2625312676144333
720575940614572742,416.416,235.736,156.92,416.58,235.704,156.88,LC4,,,dend[555],0.930464874128008
,,,,,,,,,,dend_11[55],
720575940633580384,400.776,244.024,163.8,400.744,243.932,163.76,LC4,,,dend[990],0.8446239204725947
720575940618723749,399.184,245.08,157.92,399.144,244.956,157.88,LC4,,,dend[923],0.05056434837576301
720575940617266722,426.508,236.176,152.04,426.416,236.104,152.0,LC4,,,dend[255],0.7265844745123206
720575940628122883,426.624,236.364,152.84,426.648,236.308,152.72,LC4,,,dend[255],1.0
720575940630017810,428.496,234.152,143.52,428.476,234.304,143.52,LC4,,,dend[1504],0.32644713435825656
720575940617266722,414.092,240.176,154.64,414.176,240.244,154.68,LC4,,,dend[707],0.806403633561459
720575940630017810,425.904,234.872,146.76,425.92,234.984,146.8,LC4,,,dend[821],0.11218573722967093
720575940613022175,392.556,239.876,168.32,392.5,239.776,168.32,LC4,,,dend[1200],0.02969855003645834
720575940616713355,420.848,235.164,153.48,420.772,235.04,153.52,LC4,,,dend[195],0.9407478262550684
720575940625934973,410.624,238.6,159.12,410.6,238.72,159.12,LC4,,,dend[525],0.9726822710187516
720575940612518055,408.932,243.176,161.08,408.792,243.252,161.04,LC4,,,dend[1415],0.5228933264913759
720575940615575007,412.08,242.72,161.16,412.016,242.636,161.16,LC4,,,dend[722],0.7371464586296043
720575940640612480,413.496,230.304,155.68,413.36,230.256,155.68,LC4,,,dend[378],0.1706057051573265
720575940610522009,434.0,232.096,140.68,434.092,232.004,140.68,LC4,,,dend[10],0.8431459956450458
720575940625038090,428.512,239.936,141.08,428.456,239.904,141.04,LC4,,,dend[1603],0.6171130277180008
720575940618676440,428.272,243.368,144.68,428.204,243.272,144.6,LC4,,,dend[1581],0.1648373737640282
720575940625038090,398.568,240.616,167.36,398.568,240.756,167.4,LC4,,,dend[1108],0.8415106584500176
720575940615053580,416.408,246.172,151.12,416.276,246.112,151.04,LC4,,,dend[1425],0.6715201546364414
720575940628454522,417.064,235.952,158.28,417.04,235.832,158.28,LC4,,,dend[565],1.0
720575940619397542,400.984,243.56,163.52,401.108,243.568,163.52,LC4,,,dend[989],0.9509803126155901
720575940628454522,427.512,237.62,148.48,427.604,237.632,148.48,LC4,,,dend[327],0.39665192007304606
720575940615127227,402.528,244.328,158.8,402.54,244.392,158.84,LC4,,,dend[911],0.6326148601603002
720575940628454522,405.66,239.096,164.52,405.584,239.032,164.6,LC4,,,dend[471],0.3351859835128488
720575940625934973,402.144,240.616,163.92,402.132,240.796,163.92,LC4,,,dend[948],0.2866530390823167
720575940649229433,425.952,230.704,157.4,426.048,230.804,157.4,LC4,,,dend[160],0.5520518743962823
720575940611134833,401.056,244.072,161.68,400.968,243.952,161.68,LC4,,,dend[1000],0.8528988474423385
720575940612518055,432.464,232.724,153.52,432.476,232.864,153.52,LC4,,,dend[276],0.4564286239192067
720575940611134833,417.88,241.84,154.0,417.832,241.928,154.04,LC4,,,dend[738],0.9448329780449836
720575940631338271,425.184,235.736,152.4,425.104,235.656,152.36,LC4,,,dend[252],0.5474763822476548
720575940649229433,414.34,245.02,154.68,414.336,245.184,154.68,LC4,,,dend[1436],0.15336899642728177
720575940617026260,396.624,241.948,169.28,396.572,242.108,169.28,LC4,,,dend[1216],0.8630924887062877
720575940605598892,419.408,241.696,153.08,419.372,241.48,153.08,LC4,,,dend[215],0.4990584110623177
720575940619397542,436.32,232.432,143.44,436.316,232.296,143.4,LC4,,,dend[50],0.2829003673320236
720575940617176321,409.964,242.072,161.6,409.892,242.104,161.56,LC4,,,dend[514],0.4451246763181926
720575940619397542,430.136,235.412,150.92,430.144,235.348,150.92,LC4,,,dend[268],0.7058613793075498
720575940638496720,434.936,232.364,148.16,435.064,232.368,148.16,LC4,,,dend[88],0.9580381617334894
720575940617026260,426.964,235.884,152.6,427.04,235.972,152.6,LC4,,,dend[259],0.11921922964563986
720575940628454522,404.464,240.432,165.68,404.312,240.392,165.68,LC4,,,dend[470],0.5687257730805027
720575940630017810,414.056,241.484,156.88,414.076,241.632,156.92,LC4,,,dend[725],0.16293718646073238
720575940625038090,395.324,240.508,169.36,395.256,240.592,169.36,LC4,,,dend[1212],0.96232124338447
720575940615575007,412.952,237.86,152.12,413.088,237.96,152.12,LC4,,,dend[764],0.7129522704775588
720575940622939836,431.388,229.728,155.56,431.36,229.86,155.56,LC4,,,dend[174],0.7832997999837725
720575940628064260,420.624,233.712,155.04,420.588,233.6,155.04,LC4,,,dend[192],0.2840101161900784
720575940610522009,433.228,232.88,140.72,433.288,232.952,140.72,LC4,,,dend[9],0.7051974299863034
720575940638496720,393.652,244.752,167.28,393.584,244.628,167.28,LC4,,,dend[1248],0.7230034642034983
720575940630484495,412.984,238.4,149.72,412.92,238.388,149.72,LC4,,,dend[768],1.0
720575940620903551,417.932,235.992,159.56,417.92,236.136,159.52,LC4,,,dend[586],0.35586519297851504
720575940630998339,421.652,234.628,158.56,421.668,234.728,158.52,LC4,,,dend[592],0.8126054624596674
720575940615575007,394.352,240.968,166.28,394.392,240.876,166.28,LC4,,,dend[1097],0.5465740070457623
720575940615462587,400.14,241.224,164.76,400.072,241.12,164.76,LC4,,,dend[978],0.2440686864960719
720575940620903551,418.784,233.62,152.12,418.832,233.516,152.16,LC4,,,dend[118],0.8096407764478419
720575940620903551,418.06,242.116,157.0,418.14,242.06,156.96,LC4,,,dend[743],0.7315384813488499
720575940625038090,397.368,240.748,168.24,397.328,240.84,168.24,LC4,,,dend[1107],0.3040501530676983
720575940611134833,399.68,245.144,162.32,399.6,245.212,162.28,LC4,,,dend[996],0.7351761417354346
720575940620903551,418.688,233.584,152.08,418.668,233.492,152.08,LC4,,,dend[118],0.7902818280391928
720575940614914107,394.22,244.62,162.36,394.248,244.512,162.36,LC4,,,dend[1067],0.5554595755983353
720575940615575007,420.692,234.432,154.28,420.772,234.356,154.28,LC4,,,dend[122],0.28819531141205257
720575940630017810,409.516,240.188,158.12,409.576,240.108,158.2,LC4,,,dend[507],0.5188069595848165
720575940649229433,400.48,247.76,158.48,400.512,247.688,158.48,LC4,,,dend[871],0.21153385193362875
720575940612518055,413.048,240.944,155.8,413.144,240.904,155.84,LC4,,,dend[726],0.1556253510821534
720575940628064260,420.584,233.748,155.04,420.536,233.636,155.0,LC4,,,dend[192],0.2677105255567738
720575940611134833,409.7,243.38,157.36,409.604,243.26,157.36,LC4,,,dend[1409],0.7792196710926622
720575940618312606,407.848,243.768,154.0,407.736,243.804,154.0,LC4,,,dend[1449],0.6256126021076429
720575940612518055,405.672,244.292,156.92,405.576,244.344,156.88,LC4,,,dend[894],0.8136141374578268
720575940633580384,395.544,246.488,166.4,395.44,246.496,166.4,LC4,,,dend[1076],0.9965611501648705
720575940620903551,414.416,245.16,154.28,414.32,245.18,154.32,LC4,,,dend[1436],0.0489982829547198
720575940638456227,410.056,239.252,159.12,410.048,239.348,159.16,LC4,,,dend[525],0.5056901979335396
720575940618113300,413.784,238.252,152.56,413.7,238.14,152.56,LC4,,,dend[764],0.8953421085020802
720575940630826552,415.856,241.036,155.16,415.808,241.148,155.12,LC4,,,dend[733],0.7893828261665305
720575940619700229,423.996,235.92,146.32,424.076,235.792,146.36,LC4,,,dend[841],0.04817311284479244
720575940618807105,424.588,236.948,146.6,424.684,237.048,146.64,LC4,,,dend[842],0.8375523261871166
720575940614914107,429.432,230.712,156.44,429.496,230.836,156.44,LC4,,,dend[171],0.41161428340059103
720575940614572742,394.072,240.312,168.32,394.0,240.12,168.32,LC4,,,dend[1215],0.9619624509920397
720575940618113300,408.944,245.544,158.0,408.98,245.636,158.04,LC4,,,dend[1403],0.557448220450345
720575940617026260,393.384,239.312,167.96,393.544,239.224,167.96,LC4,,,dend[1145],0.04899535724031372
720575940618371520,407.04,241.012,158.72,407.144,240.912,158.68,LC4,,,dend[522],0.8390676992474464
720575940640612480,408.368,243.12,160.24,408.376,243.208,160.2,LC4,,,dend[1415],0.2460750649665206
720575940626916936,410.692,234.048,160.0,410.672,234.18,159.96,LC4,,,dend[489],0.2520596102564921
720575940617266722,410.064,243.44,157.76,409.964,243.524,157.8,LC4,,,dend[1410],0.23674196559234825
720575940625934973,431.56,233.308,144.6,431.568,233.428,144.64,LC4,,,dend[62],0.48944509858886065
720575940618371520,406.336,241.044,159.08,406.288,240.98,159.04,LC4,,,dend[523],0.6838672569193301
720575940622939836,408.936,235.8,160.16,408.98,235.668,160.16,LC4,,,dend[493],1.0
720575940613260959,427.28,234.296,147.72,427.428,234.304,147.76,LC4,,,dend[824],1.0
720575940618723749,413.388,231.224,155.32,413.332,231.112,155.32,LC4,,,dend[377],0.4433754450929005
720575940618312606,426.16,235.028,146.96,426.132,234.956,147.0,LC4,,,dend[821],0.35880711443624513
720575940615053580,394.144,248.152,162.44,394.032,248.072,162.44,LC4,,,dend[1287],0.9845743330650779
720575940625038090,401.112,239.772,165.4,401.092,239.928,165.4,LC4,,,dend[955],0.9034994562605838
720575940611134833,423.396,240.072,147.28,423.456,239.992,147.28,LC4,,,dend[849],0.3332978283323663
720575940629753807,416.752,237.432,158.92,416.864,237.476,158.92,LC4,,,dend[601],0.6650418393545309
720575940633580384,407.856,245.192,155.04,407.84,245.34,155.08,LC4,,,dend[1401],0.8340788264898187
720575940625038090,409.204,238.38,161.52,409.176,238.256,161.48,LC4,,,dend[453],1.0
720575940620903551,419.792,233.6,150.88,419.696,233.532,150.88,LC4,,,dend[118],0.4520988108748444
720575940617176321,419.624,240.04,157.96,419.64,240.232,158.0,LC4,,,dend[753],0.40996681585840894
720575940615462587,402.032,240.768,163.56,402.14,240.816,163.56,LC4,,,dend[947],1.0
720575940649229433,409.504,235.428,164.28,409.552,235.368,164.32,LC4,,,dend[487],0.6982377449553743
720575940626626895,428.964,236.016,154.8,428.848,236.008,154.8,LC4,,,dend[292],0.1993792692328664
720575940619315696,400.404,243.732,160.92,400.36,243.84,160.88,LC4,,,dend[1000],0.3452398259828315
720575940615127227,404.448,242.552,157.4,404.404,242.396,157.44,LC4,,,dend[912],0.9435637716768619
720575940638456227,411.936,237.656,157.16,411.944,237.508,157.12,LC4,,,dend[504],0.7060125506660574
720575940626626895,434.996,238.316,142.36,434.88,238.44,142.36,LC4,,,dend[1519],1.0
720575940620903551,431.088,233.812,152.6,431.044,233.744,152.6,LC4,,,dend[275],0.32238038184497125
720575940628064260,401.324,246.08,161.8,401.348,246.252,161.8,LC4,,,dend[901],0.09099576914828626
,,,,,,,,,,dend_11[55],
720575940622531767,428.148,243.044,144.24,428.22,243.116,144.2,LC4,,,dend[1581],0.0644700794286448
720575940614572742,391.28,239.648,170.16,391.18,239.532,170.12,LC4,,,dend[1202],0.7281582776083375
720575940618113300,424.64,239.636,146.72,424.536,239.66,146.72,LC4,,,dend[847],0.332324647774434
720575940628064260,428.732,236.096,139.6,428.796,236.036,139.56,LC4,,,dend[1560],0.20200224158646424
720575940649229433,416.8,231.924,153.0,416.784,232.048,153.0,LC4,,,dend[620],0.6061283584726691
720575940615127227,398.736,245.296,159.32,398.672,245.436,159.28,LC4,,,dend[931],1.0
720575940638496720,411.192,235.184,159.0,411.176,235.1,158.96,LC4,,,dend[449],0.37415585772205434
720575940622539800,412.168,240.832,160.56,412.212,240.984,160.56,LC4,,,dend[723],0.8066750015461515
720575940619397542,390.424,244.912,168.28,390.34,244.832,168.24,LC4,,,dend[1141],0.925973400279301
720575940618312606,423.22,234.528,154.12,423.14,234.412,154.16,LC4,,,dend[134],0.6914472998466518
720575940616713355,427.36,238.672,153.6,427.3,238.56,153.6,LC4,,,dend[294],0.32372811184151956
720575940617266722,404.016,240.968,165.56,403.944,240.876,165.52,LC4,,,dend[469],0.16182736621906355
720575940617266722,404.12,240.716,165.8,404.152,240.624,165.84,LC4,,,dend[470],0.8050851118061422
720575940638456227,420.416,240.204,156.84,420.488,240.316,156.84,LC4,,,dend[751],0.23478192705231343
720575940622539800,429.196,235.152,152.24,429.112,235.04,152.24,LC4,,,dend[261],0.698467204260503
720575940618723749,429.888,233.704,141.76,429.876,233.6,141.8,LC4,,,dend[1499],0.7986181425712324
720575940613260959,396.812,247.88,160.16,396.784,248.0,160.16,LC4,,,dend[1020],0.5677311712163456
720575940619397542,435.568,237.712,146.56,435.576,237.584,146.56,LC4,,,dend[68],0.9724920954122093
720575940632769180,417.068,232.632,157.32,417.032,232.524,157.32,LC4,,,dend[541],0.8549414948211851
720575940614572742,399.016,239.952,166.52,399.092,239.892,166.48,LC4,,,dend[1112],0.3519862456988558
720575940620903551,414.224,244.652,154.08,414.152,244.592,154.12,LC4,,,dend[1435],0.8736153693689029
720575940630017810,409.764,243.952,150.72,409.672,243.952,150.72,LC4,,,dend[1381],0.8972297828641276
720575940615575007,400.724,246.744,163.12,400.656,246.636,163.12,LC4,,,dend[901],0.8087501237547473
720575940610522009,397.58,247.248,160.4,397.596,247.152,160.4,LC4,,,dend[1012],1.0
720575940628122883,421.056,245.808,146.2,420.96,245.744,146.2,LC4,,,dend[1464],0.5902347814842495
720575940633580384,404.852,244.82,158.32,404.72,244.844,158.32,LC4,,,dend[895],0.1841196389883446
720575940612518055,421.844,232.076,159.24,421.86,231.912,159.2,LC4,,,dend[151],0.8809790313700254
720575940630998339,420.992,245.672,146.88,421.084,245.748,146.88,LC4,,,dend[1466],1.0
720575940618676440,420.68,241.188,156.84,420.688,241.316,156.88,LC4,,,dend[746],0.05953279833586641
720575940638496720,411.196,235.252,159.08,411.2,235.156,159.08,LC4,,,dend[450],0.3691557623679537
720575940617176321,405.84,242.328,163.32,405.872,242.272,163.24,LC4,,,dend[461],0.8400784978870159
720575940634517856,406.16,237.668,164.24,406.044,237.62,164.24,LC4,,,dend[465],1.0
720575940614572742,412.088,240.472,143.0,411.984,240.536,143.0,LC4,,,dend[1457],0.17247437280120342
720575940613260959,396.368,241.3,165.6,396.34,241.26,165.56,LC4,,,dend[1099],0.5832722774116652
720575940625038090,429.296,237.012,139.2,429.288,236.928,139.12,LC4,,,dend[1560],0.41937943806181427
720575940618371520,429.516,234.64,156.64,429.58,234.784,156.6,LC4,,,dend[292],0.8887685677863966
720575940615462587,402.38,240.744,163.32,402.392,240.872,163.32,LC4,,,dend[949],0.3816905266721252
720575940619397542,411.864,233.616,158.2,411.788,233.696,158.12,LC4,,,dend[426],0.4387172890500598
720575940614572742,414.112,240.568,155.12,414.06,240.632,155.12,LC4,,,dend[707],0.502911066443828
720575940614914107,416.136,241.224,154.2,416.152,241.12,154.24,LC4,,,dend[732],1.0
720575940610522009,434.808,239.856,142.96,434.944,239.796,143.0,LC4,,,dend[1540],0.9332365438532685
720575940618807105,433.048,240.136,141.36,433.036,239.996,141.4,LC4,,,dend[1525],0.9399784551340339
720575940611134833,434.456,237.556,141.44,434.568,237.56,141.44,LC4,,,dend[1520],0.9079172836395699
720575940610522009,397.64,247.092,159.92,397.64,246.976,159.92,LC4,,,dend[1011],0.7154703254246458
720575940625934973,400.412,240.888,164.72,400.336,241.044,164.72,LC4,,,dend[978],0.22889031211608196
720575940633580384,389.104,245.824,169.68,388.996,245.688,169.64,LC4,,,dend[1130],0.8074359830795561
720575940629753807,410.716,238.768,162.72,410.516,238.748,162.72,LC4,,,dend[439],0.3735052227809535
720575940614572742,402.992,241.932,163.28,402.988,242.04,163.32,LC4,,,dend[953],0.2551049273831361
720575940633580384,412.204,233.696,159.8,412.264,233.78,159.84,LC4,,,dend[429],1.0
720575940615575007,419.288,232.128,155.2,419.168,232.076,155.2,LC4,,,dend[612],0.7516572029121696
720575940619397542,431.008,235.072,152.36,430.952,235.172,152.32,LC4,,,dend[266],0.6508877545685201
720575940619397542,423.256,235.544,156.12,423.18,235.456,156.12,LC4,,,dend[137],0.3776660647000182
720575940614572742,399.008,239.944,166.6,399.088,239.896,166.56,LC4,,,dend[1112],0.3464374152212854
720575940628064260,429.328,236.48,139.64,429.3,236.636,139.68,LC4,,,dend[1560],0.2903856557651793
720575940649229433,413.136,233.94,162.12,413.08,233.804,162.12,LC4,,,dend[445],0.26632587595614665
720575940611134833,423.224,232.304,154.56,423.244,232.416,154.56,LC4,,,dend[183],0.9708394738838999
720575940631338271,427.248,241.608,149.92,427.224,241.704,149.96,LC4,,,dend[323],0.05083711300019492
720575940622539800,413.208,233.936,158.8,413.24,233.82,158.8,LC4,,,dend[430],0.9808255417729268
720575940615053580,403.824,246.892,158.52,403.684,246.824,158.6,LC4,,,dend[879],0.34451448543615276
720575940613260959,412.408,234.756,161.2,412.264,234.656,161.2,LC4,,,dend[433],0.4701170668720685
720575940631338271,390.412,244.092,170.32,390.4,244.0,170.32,LC4,,,dend[1134],0.1263416375457423
720575940628454522,428.76,241.112,140.84,428.68,241.04,140.88,LC4,,,dend[1602],0.33128333297193036
720575940617026260,419.268,236.4,157.84,419.148,236.452,157.8,LC4,,,dend[584],1.0
720575940613260959,391.94,244.188,165.88,391.892,244.28,165.88,LC4,,,dend[1260],0.3137719520494667
720575940620903551,405.528,244.66,156.88,405.472,244.56,156.88,LC4,,,dend[894],0.9945784252462189
720575940617176321,410.884,244.52,157.88,410.756,244.456,157.92,LC4,,,dend[1410],1.0
